0.0066744,0.014465,0.024872,0.040659,0.055704,0.069629,0.10301,0.10224,0.12459,0.14738
0.013667,0.017632,0.014786,0.019778,0.023969,0.02985,0.038068,0.048934,0.071485,0.090823
0.0015403,0.0024523,0.0065757,0.0023596,0.0026931,0.003143,0.0039593,0.0042893,0.0049557,0.0057013
