49.566,48.316,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28
49.566,48.316,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28
52.091,50.635,49.714,49.161,48.859,48.726,48.603,48.514,48.493,48.558
52.844,50.786,50.000,49.161,49.161,49.161,49.161,49.161,49.161,49.161
