49.429,47.984,47.927,47.927,47.927,47.927,47.927,47.927,47.927,47.927
49.429,47.984,47.927,47.927,47.927,47.927,47.927,47.927,47.927,47.927
52.522,48.495,49.403,48.681,48.555,48.419,48.288,48.186,48.144,48.212
51.932,50.492,50.324,48.681,48.681,48.681,48.681,48.681,48.681,48.681
