5.6974,79.022,197.06,1464.2,2556.2
0.038213,0.10866,0.3006,2.8081,0.62925
0.025541,0.087771,0.17926,2.1754,0.50008
0.0028243,0.0076472,0.013629,0.1255,0.027385
