2.3701,12.898,8.3004,18.967
0.0085223,0.321,0.12765,1.3429
0.039603,0.037349,0.028199,0.42035
0.0064762,0.010421,0.003142,0.0075469
0.0014257,0.0020839,0.0013971,0.0018974
