15.698,17.965,19.379,20.399,21.195,21.839,22.382,22.848,23.253,23.614
10.62,11.988,13,13.689,14.263,14.606,14.897,15.155,15.385,15.592
8.7142,9.6724,10.308,10.823,11.235,11.582,11.898,12.245,12.907,13.146
6.8704,7.8074,8.3837,8.5661,8.9571,9.2946,9.5868,9.8549,10.106,10.333
