53.292,53.292,53.292,53.292,53.292
53.292,53.292,53.292,53.292,53.292
54.854,53.727,53.303,53.303,53.303
54.346,54.110,54.115,54.576,54.576
58.513,57.105,55.571,56.289,57.139
